id,age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,nativecountry
8281,38,2,10,15,4,10,1,4,0,0,0,59,39
8282,31,7,9,12,4,4,1,4,0,0,0,49,39
8283,26,4,4,2,2,7,5,1,0,0,63,70,0
8284,21,4,8,10,2,4,0,4,1,0,0,44,39
8285,1,4,11,8,4,12,1,4,1,0,0,29,39
8286,39,6,11,8,3,4,1,4,1,0,0,69,39
8287,22,6,12,13,4,10,1,4,1,0,0,39,39
8288,29,4,4,2,5,6,1,4,1,0,0,49,26
8289,19,4,1,6,4,14,4,0,1,0,0,64,39
8290,25,6,11,8,2,3,0,4,1,0,58,39,39
8291,33,4,11,8,2,14,0,4,1,0,0,49,39
8292,0,4,1,6,4,6,3,4,1,0,0,19,39
8293,40,4,5,3,6,7,4,2,0,0,0,39,39
8294,56,4,11,8,6,8,2,4,0,0,0,11,39
8295,33,1,15,9,4,1,1,4,1,0,0,39,39
8296,18,4,15,9,4,14,3,4,1,0,0,44,39
8297,10,4,15,9,2,7,0,4,1,0,0,44,39
8298,7,0,15,9,4,0,1,4,0,0,0,39,39
8299,10,4,15,9,4,3,3,4,1,0,0,39,39
8300,6,6,11,8,4,3,3,4,1,0,0,39,39
8301,8,4,11,8,4,1,3,4,0,0,0,39,39
8302,34,4,9,12,2,4,0,4,1,0,0,39,39
8303,9,4,0,5,2,1,5,4,0,0,0,39,39
8304,30,4,15,9,2,1,0,4,1,0,0,44,26
8305,23,4,11,8,0,8,1,2,1,0,0,39,39
8306,41,4,6,4,0,8,4,4,0,0,0,39,39
8307,8,4,15,9,4,12,3,4,0,0,0,39,39
8308,12,4,11,8,2,12,5,4,0,0,0,17,39
8309,19,4,1,6,2,14,0,4,1,0,0,42,39
8310,29,4,11,8,0,4,1,4,0,0,0,59,39
8311,52,4,3,1,6,9,1,2,0,0,0,3,39
8312,52,4,11,8,6,1,1,4,0,21,0,39,39
8313,11,4,11,8,4,8,3,2,0,0,0,39,39
8314,3,4,11,8,4,1,3,4,1,0,0,47,39
8315,37,7,11,8,5,1,4,2,0,65,0,34,39
8316,8,4,15,9,4,14,3,4,1,0,0,39,39
8317,47,2,11,8,2,6,0,4,1,61,0,39,39
8318,0,4,11,8,4,12,3,4,0,0,0,19,39
8319,36,1,11,8,2,1,0,4,1,0,0,39,39
8320,33,4,6,4,0,14,1,4,1,0,0,49,39
8321,40,4,11,8,2,4,5,4,0,0,0,37,39
8322,34,4,15,9,2,14,0,4,1,0,90,39,39
8323,3,0,15,9,4,0,3,4,1,0,0,29,39
8324,30,4,15,9,2,3,0,4,1,0,0,39,39
8325,8,4,11,8,4,14,4,4,1,0,0,51,39
8326,33,7,14,14,2,4,0,4,1,0,0,51,39
8327,3,4,11,8,4,1,3,4,0,0,0,29,39
8328,26,7,14,14,2,10,0,4,1,0,55,69,39
8329,29,4,9,12,4,10,1,4,0,0,0,39,39
8330,37,4,11,8,5,1,4,4,0,0,0,37,33
8331,36,4,15,9,5,4,4,0,0,0,0,14,39
8332,4,4,11,8,4,3,3,4,1,0,0,29,39
8333,41,4,15,9,0,8,1,4,1,0,0,39,39
8334,13,4,9,12,2,12,0,4,1,0,0,54,39
8335,44,4,11,8,2,1,5,2,0,0,0,39,39
8336,39,7,15,9,0,1,1,4,0,0,0,34,39
8337,42,4,11,8,0,8,4,4,0,0,0,39,39
8338,55,4,11,8,2,6,0,4,1,0,0,19,39
8339,16,4,11,8,4,1,1,4,1,0,0,39,39
8340,29,4,11,8,2,1,5,4,0,0,0,39,39
8341,29,2,15,9,2,11,0,4,1,0,0,37,39
8342,31,4,11,8,4,10,4,2,0,0,0,27,39
8343,16,4,11,8,2,4,0,4,1,0,0,39,39
8344,4,4,15,9,4,6,3,4,0,0,0,39,39
8345,10,4,11,8,0,1,4,4,0,0,0,44,39
8346,14,4,11,8,0,14,1,4,1,0,0,39,39
8347,11,4,9,12,4,7,1,4,1,0,0,39,39
8348,28,2,15,9,0,1,1,4,0,0,0,37,39
8349,34,4,11,8,2,7,0,4,1,70,0,39,39
8350,29,7,11,8,4,8,1,2,0,0,0,39,39
8351,8,4,15,9,2,12,0,4,1,0,0,24,8
8352,44,4,15,9,2,1,0,4,1,98,0,39,39
8353,0,4,1,6,4,12,3,4,0,0,0,29,39
8354,9,4,9,12,4,3,1,4,1,55,0,39,39
8355,18,4,0,5,0,3,1,4,1,0,0,59,39
8356,16,6,1,6,2,4,0,4,1,0,0,69,39
8357,20,4,2,7,2,12,5,1,0,0,0,32,0
8358,22,2,11,8,4,1,3,4,0,0,0,34,39
8359,25,4,11,8,0,8,4,4,0,0,0,29,39
8360,18,4,9,12,2,4,0,4,1,70,0,46,39
8361,28,4,11,8,0,13,1,4,0,0,0,49,39
8362,30,5,9,12,4,12,3,4,1,0,0,39,39
8363,47,4,1,6,2,3,0,4,1,0,0,47,39
8364,22,4,14,14,2,4,5,4,0,112,0,46,39
8365,26,0,11,8,0,0,4,4,0,0,0,39,39
8366,17,4,11,8,2,10,0,4,1,0,0,39,0
8367,45,4,9,12,2,10,0,4,1,52,0,39,39
8368,36,4,15,9,2,10,0,4,1,112,0,39,39
8369,14,4,9,12,2,4,0,4,1,0,0,39,39
8370,9,4,11,8,2,12,0,4,1,0,0,39,39
8371,39,5,5,3,2,3,0,4,1,0,0,49,39
8372,26,4,15,9,4,8,1,4,0,0,0,39,39
8373,16,4,15,9,4,12,1,2,1,0,0,34,39
8374,28,6,15,9,2,3,0,4,1,0,19,39,39
8375,29,4,15,9,5,12,1,4,1,0,0,54,39
8376,9,4,8,10,2,6,0,4,1,0,0,78,39
8377,7,4,11,8,4,8,3,4,0,0,0,39,26
8378,26,4,9,12,2,5,0,4,1,0,0,49,39
8379,23,4,8,10,4,7,3,4,1,0,0,39,39
8380,44,4,5,3,0,8,1,4,1,0,0,34,39
8381,17,1,15,9,4,1,1,2,0,0,0,70,39
8382,68,4,11,8,6,12,4,4,1,0,0,34,39
8383,24,4,11,8,4,1,1,4,0,0,0,39,39
8384,14,7,7,11,4,1,1,4,0,55,0,34,39
8385,5,4,15,9,4,12,3,4,0,0,0,29,39
8386,43,4,11,8,6,8,4,2,0,0,0,39,39
8387,12,4,7,11,0,10,1,4,0,0,0,35,39
8388,17,0,11,8,2,0,0,4,1,0,0,39,39
8389,18,7,9,12,4,4,1,1,0,50,0,44,39
8390,7,4,11,8,4,12,1,4,1,0,0,29,39
8391,28,2,12,13,0,10,1,2,1,0,0,39,39
8392,4,2,2,7,4,8,3,2,1,0,0,19,39
8393,13,4,7,11,2,14,5,4,0,0,19,36,39
8394,33,5,15,9,2,4,0,4,1,0,0,95,39
8395,24,6,11,8,2,4,0,4,1,0,0,39,39
8396,4,4,11,8,4,12,1,4,0,0,0,32,39
8397,28,4,11,8,2,3,0,4,1,0,0,44,39
8398,17,4,9,12,2,4,0,4,1,0,0,39,39
8399,11,4,11,8,0,6,3,4,1,0,0,39,39
8400,2,4,11,8,4,8,4,4,1,0,0,39,39
8401,9,4,9,12,4,10,1,4,1,108,0,49,39
8402,31,4,9,12,2,14,0,4,1,0,0,44,39
8403,52,4,9,12,6,10,1,4,1,0,76,39,39
8404,24,4,15,9,0,1,4,4,0,0,0,39,39
8405,26,4,9,12,0,1,1,4,0,0,0,39,39
8406,11,4,11,8,4,3,4,4,1,0,0,39,26
8407,48,2,15,9,0,1,1,4,0,0,0,27,39
8408,14,4,9,12,4,4,1,4,1,0,41,37,39
8409,11,4,9,12,4,1,1,4,0,0,0,39,39
8410,34,4,9,12,2,10,0,4,1,0,0,39,39
8411,28,4,15,9,4,3,1,4,0,0,0,78,39
8412,26,4,11,8,0,1,2,2,1,0,0,37,39
8413,14,4,7,11,2,12,0,4,1,0,0,59,39
8414,14,4,15,9,2,3,0,4,1,0,0,54,39
8415,28,4,15,9,2,3,2,1,1,0,0,39,30
8416,3,4,9,12,4,12,2,2,0,0,0,29,39
8417,8,4,9,12,4,13,4,4,1,0,0,39,39
8418,19,4,11,8,6,6,4,4,0,0,0,29,39
8419,14,4,9,12,4,12,1,4,1,69,0,49,39
8420,39,4,15,9,2,3,0,4,1,0,0,44,39
8421,9,4,9,12,4,12,3,4,1,0,0,17,39
8422,30,6,15,9,0,4,1,4,0,0,0,64,39
8423,23,5,11,8,2,4,0,4,1,0,0,49,39
8424,15,4,11,8,2,4,5,4,0,0,0,47,39
8425,17,7,12,13,4,10,4,2,0,0,0,23,39
8426,20,4,11,8,2,4,0,4,1,0,0,54,39
8427,21,4,11,8,2,3,0,4,1,0,0,44,39
8428,2,4,8,10,4,8,3,1,1,0,0,15,39
8429,32,4,6,4,0,6,1,4,0,0,0,39,39
8430,1,0,11,8,4,0,3,2,0,0,0,24,39
8431,9,4,7,11,4,10,1,4,0,0,0,39,39
8432,65,4,5,3,2,6,0,4,1,0,0,1,39
8433,23,4,11,8,0,3,1,4,1,0,0,39,39
8434,11,4,15,9,4,3,3,4,1,0,0,49,39
8435,6,4,11,8,2,12,0,2,1,0,0,36,39
8436,2,4,15,9,4,1,3,4,1,0,0,39,39
8437,50,4,11,8,6,6,2,2,1,0,0,31,39
8438,26,4,9,12,2,4,0,4,1,52,0,39,39
8439,24,4,7,11,4,1,1,3,0,0,0,49,39
8440,20,4,8,10,0,10,4,4,0,0,0,39,39
8441,3,4,11,8,4,14,3,4,1,0,0,39,39
8442,23,4,11,8,0,3,4,4,1,0,0,39,39
8443,30,4,12,13,5,4,1,4,1,122,0,49,39
8444,23,4,11,8,2,13,0,4,1,0,0,39,39
8445,22,7,9,12,4,4,1,4,0,0,0,39,39
8446,7,4,15,9,4,1,3,2,0,0,0,19,39
8447,61,0,11,8,2,0,0,4,1,30,0,31,39
8448,50,0,8,10,6,0,1,4,0,0,0,0,39
8449,32,4,9,12,2,12,0,4,1,0,0,44,39
8450,49,4,11,8,0,7,1,4,1,0,0,9,39
8451,35,4,11,8,4,10,4,4,0,0,3,39,39
8452,42,5,11,8,0,4,1,4,1,0,0,59,39
8453,55,4,11,8,6,9,4,4,0,0,0,11,5
8454,18,1,11,8,4,1,1,4,1,0,0,39,39
8455,13,4,9,12,1,4,5,4,0,0,0,39,39
8456,19,4,15,9,4,8,1,4,1,0,0,39,39
8457,9,4,11,8,5,13,3,4,0,0,0,39,39
8458,6,4,9,12,4,8,1,4,1,0,0,34,39
8459,22,4,9,12,2,10,0,4,1,0,0,39,39
8460,23,6,14,14,2,10,0,4,1,0,0,39,39
8461,12,4,9,12,4,10,1,4,1,0,0,39,39
8462,21,4,9,12,4,8,1,4,1,0,0,19,39
8463,46,4,9,12,4,1,1,4,1,0,0,39,39
8464,41,6,11,8,2,4,0,4,1,0,0,39,39
8465,13,4,11,8,0,4,4,4,0,0,0,39,39
8466,21,7,11,8,4,8,4,2,0,0,0,39,39
8467,8,4,4,2,4,1,1,4,0,0,0,32,26
8468,27,7,12,13,2,10,0,4,1,0,0,39,39
8469,26,4,8,10,2,1,5,4,0,0,0,39,39
8470,4,4,15,9,4,14,3,4,1,0,0,29,39
8471,24,2,7,11,4,4,1,4,1,0,0,39,39
8472,21,4,9,12,2,12,0,4,1,0,0,49,39
8473,58,0,9,12,2,0,0,4,1,0,0,5,39
8474,12,4,15,9,2,3,0,4,1,0,35,39,39
8475,35,6,11,8,2,5,0,4,1,0,0,69,39
8476,30,4,11,8,0,4,4,4,0,0,0,44,39
8477,11,4,8,10,2,10,0,4,1,122,0,49,39
8478,7,4,15,9,2,9,5,4,0,0,0,39,0
8479,13,7,12,13,2,10,0,1,1,0,0,9,3
8480,13,4,15,9,2,4,0,4,1,112,0,59,39
8481,23,4,7,11,0,4,1,4,1,0,0,39,39
8482,10,4,15,9,4,8,3,4,0,0,0,29,39
8483,9,4,11,8,4,11,4,4,1,0,0,43,39
8484,15,4,11,8,4,8,1,4,1,0,0,36,39
8485,19,7,9,12,4,1,1,4,0,0,0,39,39
8486,9,4,2,7,4,14,3,2,1,0,0,39,39
8487,8,4,15,9,4,14,1,2,1,0,0,39,39
8488,22,4,15,9,0,13,1,4,0,0,0,39,31
8489,10,4,8,10,2,13,0,4,1,0,0,39,39
8490,7,4,11,8,2,5,0,4,1,0,0,49,39
8491,21,5,9,12,2,12,0,4,1,98,0,39,39
8492,18,6,11,8,2,5,0,4,1,0,0,54,39
8493,12,4,8,10,4,13,1,4,1,0,0,39,39
8494,32,4,11,8,0,8,1,2,0,0,0,39,39
8495,19,4,6,4,2,7,0,4,1,0,0,39,39
8496,30,6,10,15,2,3,0,4,1,0,0,49,39
8497,4,4,15,9,4,8,3,4,1,0,0,39,39
8498,18,4,9,12,4,10,1,1,0,0,0,39,30
8499,21,4,3,1,2,6,0,4,1,0,0,39,26
8500,49,0,15,9,2,0,0,4,1,0,0,39,39
8501,28,4,12,13,2,4,0,4,1,0,51,49,39
8502,2,4,15,9,4,8,3,4,0,0,0,14,39
8503,1,4,11,8,4,6,3,4,1,0,0,21,39
8504,20,4,14,14,2,4,0,4,1,0,0,39,39
8505,32,4,9,12,4,10,4,4,0,0,0,39,39
8506,16,2,8,10,2,11,0,4,1,0,0,47,39
8507,10,4,15,9,2,12,0,4,1,0,0,39,39
8508,17,2,15,9,0,1,4,4,0,0,0,34,39
8509,37,7,12,13,3,10,1,1,0,0,0,39,3
8510,7,5,15,9,4,14,3,4,1,0,0,39,39
8511,27,6,14,14,2,10,0,4,1,0,0,59,39
8512,31,6,9,12,5,3,1,4,1,0,0,49,39
8513,6,4,11,8,4,1,4,4,0,0,0,39,39
8514,12,4,11,8,4,8,3,4,1,0,0,37,39
8515,4,4,7,11,4,8,3,4,0,0,0,8,39
8516,1,4,2,7,4,8,3,4,0,0,0,31,39
8517,1,4,6,4,4,12,3,3,0,0,0,31,39
8518,12,4,11,8,0,3,1,4,1,0,0,39,39
8519,12,4,11,8,4,14,1,4,1,0,0,39,39
8520,24,4,11,8,5,7,2,2,0,0,0,39,39
8521,15,4,11,8,4,6,1,4,1,0,0,39,39
8522,44,4,0,5,0,8,1,2,0,0,0,23,39
8523,62,4,11,8,3,10,1,4,1,0,0,5,39
8524,17,4,7,11,0,7,1,4,1,0,0,39,39
8525,29,4,9,12,2,4,0,4,1,0,0,39,39
8526,33,6,8,10,2,12,0,4,1,0,0,59,39
8527,12,4,11,8,2,7,0,4,1,0,0,39,39
8528,6,4,15,9,4,1,1,4,0,62,0,39,39
8529,47,4,15,9,4,1,1,4,0,0,0,39,39
8530,53,2,12,13,4,10,4,4,0,99,0,49,39
8531,11,2,7,11,4,1,1,4,0,0,56,39,39
8532,34,4,8,10,2,6,0,4,1,0,0,39,12
8533,3,0,15,9,4,0,3,4,0,0,0,39,39
8534,17,7,9,12,0,10,1,4,1,76,0,54,39
8535,12,4,11,8,4,6,3,4,1,0,0,39,39
8536,32,4,9,12,3,8,1,1,1,0,0,39,30
8537,60,5,15,9,2,4,0,4,1,0,0,39,39
8538,15,4,11,8,4,8,3,4,0,0,0,34,39
8539,10,4,9,12,2,13,5,4,0,0,0,39,39
8540,5,4,15,9,4,12,1,4,0,0,0,39,39
8541,18,2,11,8,2,3,0,4,1,0,0,39,5
8542,25,2,9,12,2,11,0,4,1,0,51,39,39
8543,18,7,11,8,0,7,3,4,1,0,0,39,39
8544,45,0,11,8,2,0,0,4,1,0,0,39,39
8545,16,4,11,8,2,11,0,4,1,42,0,15,39
8546,28,4,15,9,6,4,4,4,0,0,0,54,39
8547,2,4,15,9,3,12,3,4,0,0,28,39,39
8548,21,4,11,8,0,3,1,4,1,0,0,39,39
8549,9,4,11,8,2,7,0,2,1,0,0,44,39
8550,12,4,9,12,4,4,1,4,0,0,0,44,39
8551,16,4,9,12,2,10,0,4,1,0,0,39,39
8552,18,6,11,8,0,5,1,4,1,0,0,78,33
8553,25,4,15,9,2,3,0,4,1,0,0,39,39
8554,3,4,8,10,4,8,3,4,0,0,0,19,39
8555,26,1,12,13,2,10,0,4,1,0,0,39,39
8556,52,4,1,6,2,10,0,2,1,0,0,44,39
8557,22,4,11,8,4,14,3,4,1,0,0,39,39
8558,20,4,11,8,2,7,0,4,1,0,0,39,32
8559,11,4,15,9,2,3,0,4,1,0,0,39,39
8560,9,1,9,12,4,13,1,4,1,0,0,39,39
8561,15,4,15,9,0,12,3,4,1,0,0,29,39
8562,26,1,9,12,0,4,1,4,1,0,0,39,39
8563,32,4,11,8,2,4,0,4,1,0,0,29,18
8564,11,4,5,3,5,8,3,4,1,0,0,59,26
8565,18,4,11,8,2,7,0,4,1,45,0,39,39
8566,2,0,15,9,4,0,3,4,0,3,0,9,39
8567,18,2,11,8,2,3,0,4,1,0,0,39,39
8568,40,4,11,8,2,1,5,4,0,0,0,39,39
8569,28,4,6,4,2,14,0,4,1,0,0,39,39
8570,6,4,11,8,4,12,1,4,1,0,26,47,39
8571,28,4,11,8,2,3,0,4,1,0,0,39,39
8572,25,4,11,8,2,1,5,4,0,0,0,39,39
8573,18,4,9,12,2,8,0,1,1,0,0,39,40
8574,28,4,9,12,2,10,0,4,1,0,0,49,39
8575,11,1,9,12,4,4,1,4,1,0,0,39,39
8576,47,5,8,10,2,3,0,4,1,0,0,9,39
8577,27,2,14,14,5,10,4,4,0,0,0,39,39
8578,42,6,11,8,2,5,0,4,1,0,0,39,39
8579,24,4,11,8,4,7,1,4,1,0,0,39,39
8580,4,4,15,9,4,12,3,2,1,0,0,24,39
8581,12,6,8,10,4,1,1,4,0,27,0,39,39
8582,34,6,11,8,4,5,1,4,1,101,0,39,39
8583,5,4,11,8,4,1,3,4,1,0,0,39,39
8584,32,4,11,8,0,8,4,4,0,0,0,39,39
8585,36,4,7,11,2,12,0,4,1,0,0,78,39
8586,21,4,15,9,0,1,4,4,0,84,0,43,39
8587,6,4,15,9,5,3,3,4,1,0,0,39,39
8588,3,4,11,8,4,8,3,4,0,0,0,39,26
8589,23,4,9,12,0,3,3,4,0,0,0,39,39
8590,8,4,9,12,4,10,1,4,0,0,0,39,39
8591,10,4,15,9,0,13,1,4,0,0,0,39,39
8592,3,4,11,8,4,8,3,4,1,0,0,29,39
8593,20,4,11,8,2,8,5,4,0,0,0,19,39
8594,23,2,11,8,4,8,3,4,1,0,0,39,39
8595,11,4,9,12,2,4,0,4,1,52,0,39,39
8596,21,6,11,8,5,8,4,4,0,0,0,39,39
8597,25,4,9,12,0,4,4,4,0,0,0,39,39
8598,15,1,7,11,0,11,1,4,1,27,0,39,39
8599,3,4,11,8,2,12,0,4,1,0,0,44,39
8600,45,7,9,12,2,1,0,4,1,0,0,37,39
8601,14,4,15,9,4,1,1,4,1,0,0,39,39
8602,14,6,11,8,2,3,0,4,1,0,0,59,39
8603,7,4,11,8,4,1,3,4,1,0,0,39,39
8604,45,2,5,3,6,8,1,2,0,0,0,34,39
8605,26,2,15,9,2,3,0,4,1,0,0,39,39
8606,4,4,15,9,4,14,3,4,1,0,0,49,39
8607,13,5,11,8,0,4,1,4,1,73,0,39,39
8608,5,0,11,8,4,0,4,2,0,0,0,39,39
8609,1,4,0,5,4,6,1,4,1,0,0,39,39
8610,42,2,12,13,0,10,1,4,0,0,0,39,39
8611,7,6,5,3,2,14,0,4,1,0,51,39,39
8612,32,4,11,8,2,3,0,4,1,0,0,39,39
8613,2,7,1,6,4,8,3,4,1,0,0,29,39
8614,31,4,11,8,2,7,0,4,1,70,0,39,39
8615,15,4,14,14,2,12,0,4,1,112,0,59,39
8616,16,4,0,5,4,7,1,4,0,0,0,44,39
8617,6,4,9,12,4,12,1,2,1,0,0,14,39
8618,16,1,14,14,4,10,1,4,0,0,0,64,39
8619,33,1,15,9,2,4,0,4,1,0,0,39,39
8620,13,4,9,12,2,4,0,4,1,0,0,42,39
8621,15,4,7,11,2,10,0,4,1,0,58,41,39
8622,22,4,15,9,2,12,0,4,1,44,0,64,39
8623,4,4,15,9,4,12,3,4,0,0,0,19,39
8624,6,4,9,12,4,10,3,4,0,0,0,20,39
8625,15,4,9,12,4,4,1,4,0,0,0,39,39
8626,40,4,11,8,2,6,0,4,1,0,0,39,39
8627,5,7,15,9,4,10,1,4,1,0,0,9,39
8628,53,4,11,8,6,1,4,4,0,0,0,4,39
8629,17,4,15,9,2,13,0,4,1,0,0,81,39
8630,36,4,12,13,0,12,1,4,0,0,0,39,39
8631,4,4,15,9,4,12,3,4,1,0,0,44,39
8632,20,4,11,8,0,7,1,4,1,0,0,39,39
8633,43,6,11,8,2,3,0,4,1,0,19,49,39
8634,6,4,1,6,4,3,3,1,1,110,0,39,40
8635,15,4,0,5,2,14,0,4,1,0,0,78,39
8636,40,4,11,8,2,7,0,4,1,0,0,39,39
8637,48,0,11,8,2,0,0,4,1,0,0,39,39
8638,8,4,15,9,4,1,1,4,1,0,0,29,39
8639,13,4,11,8,2,3,0,4,1,0,0,45,39
8640,14,4,11,8,0,1,1,4,0,0,0,39,11
8641,2,4,15,9,4,8,3,4,1,0,0,34,39
8642,6,7,9,12,2,13,0,4,1,0,0,37,39
8643,27,4,11,8,2,12,0,4,1,0,0,39,39
8644,26,0,15,9,2,0,0,4,1,0,0,44,39
8645,25,4,15,9,4,7,4,2,0,0,0,39,39
8646,17,6,1,6,2,7,0,4,1,0,0,39,39
8647,15,4,11,8,2,3,0,4,1,0,0,39,39
8648,8,4,8,10,4,13,4,2,0,0,0,39,39
8649,4,4,15,9,4,4,3,4,0,0,0,39,39
8650,14,4,11,8,3,9,2,2,0,0,0,59,23
8651,19,2,8,10,4,10,1,4,0,0,0,39,39
8652,32,6,15,9,2,3,0,4,1,0,0,64,31
8653,27,4,9,12,0,1,4,4,0,0,0,31,39
8654,25,4,8,10,2,12,0,4,1,0,0,39,39
8655,13,4,11,8,4,11,1,4,1,0,0,95,39
8656,16,4,0,5,2,7,0,4,1,0,0,39,39
8657,19,6,9,12,0,8,4,2,1,0,0,44,39
8658,0,4,0,5,4,8,3,4,1,0,0,29,39
8659,3,4,15,9,4,12,1,4,1,0,0,24,39
8660,15,4,11,8,4,3,3,4,1,0,0,49,39
8661,16,6,11,8,2,3,0,4,1,0,0,39,39
8662,20,4,15,9,0,4,4,4,0,0,0,59,39
8663,43,4,0,5,0,5,1,4,1,0,0,47,39
8664,18,7,15,9,0,1,4,4,0,0,0,14,39
8665,26,1,9,12,0,1,4,4,0,0,0,39,39
8666,29,4,15,9,2,13,0,4,1,0,0,39,39
8667,12,6,11,8,2,14,0,4,1,81,0,39,39
8668,19,4,9,12,2,12,0,4,1,0,0,41,39
8669,10,4,11,8,2,3,0,4,1,0,0,39,39
8670,33,4,15,9,2,4,0,4,1,0,0,81,39
8671,5,4,15,9,2,1,5,0,0,0,0,43,39
8672,16,7,12,13,4,10,1,4,1,0,0,59,39
8673,44,4,0,5,0,12,4,4,0,0,0,39,39
8674,11,0,8,10,2,0,3,4,0,0,0,39,39
8675,24,6,8,10,2,5,0,4,1,0,0,69,39
8676,5,4,15,9,4,14,3,4,1,0,0,39,39
8677,10,4,9,12,4,10,1,4,0,0,0,39,39
8678,8,4,11,8,2,14,0,4,1,0,0,39,39
8679,15,4,11,8,4,7,3,2,0,0,28,19,39
8680,11,4,12,13,4,10,1,4,1,0,0,49,39
8681,8,4,9,12,4,3,3,4,1,0,26,34,39
8682,11,4,15,9,2,3,0,4,1,0,0,39,39
8683,20,2,9,12,2,10,5,4,0,0,0,29,39
8684,41,4,11,8,6,1,1,4,0,0,0,36,39
8685,22,4,11,8,2,6,0,4,1,0,0,39,39
8686,16,4,15,9,0,8,4,4,0,0,0,39,39
8687,42,4,0,5,2,3,0,4,1,0,0,39,39
8688,41,4,9,12,0,3,3,4,0,0,0,19,39
8689,21,4,8,10,2,10,0,1,1,0,0,35,30
8690,17,4,15,9,2,3,0,4,1,0,0,39,39
8691,14,4,15,9,0,3,3,2,1,0,0,39,39
8692,31,2,11,8,2,3,0,4,1,0,0,39,39
8693,48,0,11,8,2,0,0,4,1,0,0,39,39
8694,28,4,11,8,0,6,1,4,1,0,0,49,39
8695,63,0,14,14,2,0,0,4,1,106,0,9,39
8696,6,4,11,8,4,8,3,4,0,0,0,39,39
8697,16,4,12,13,2,10,0,4,1,0,0,36,39
8698,21,6,15,9,0,5,1,4,1,0,0,39,39
8699,27,6,12,13,2,5,0,4,1,0,0,39,39
8700,31,2,12,13,0,4,4,2,0,103,0,39,39
8701,23,7,11,8,2,3,0,4,1,0,0,39,39
8702,2,2,11,8,4,3,2,2,0,0,0,39,39
8703,28,4,9,12,0,4,3,4,0,0,0,39,39
8704,17,4,15,9,4,10,1,4,0,0,0,39,39
8705,53,4,15,9,0,8,1,4,1,0,0,78,39
8706,15,2,12,13,4,10,1,4,1,0,0,59,39
8707,16,4,8,10,0,8,4,4,0,0,0,39,39
8708,7,4,9,12,4,4,1,4,0,0,0,39,39
8709,13,2,9,12,4,10,3,4,0,0,0,14,39
8710,5,4,15,9,4,12,3,2,1,0,0,24,39
8711,35,5,14,14,2,10,0,3,1,122,0,64,39
8712,50,6,0,5,2,5,0,4,1,37,0,78,39
8713,23,4,11,8,2,4,0,4,1,0,35,44,39
8714,38,4,8,10,2,10,5,4,0,0,0,19,39
8715,12,4,11,8,0,4,1,4,0,0,0,39,39
8716,45,4,11,8,2,12,0,4,1,0,0,15,39
8717,5,4,11,8,0,7,3,4,0,0,0,39,39
8718,47,7,6,4,2,3,0,4,1,0,0,39,39
8719,12,6,9,12,4,4,2,4,1,0,0,49,39
8720,11,4,15,9,2,4,0,4,1,0,0,39,39
8721,8,4,11,8,4,4,2,4,1,0,0,39,39
8722,30,7,10,15,2,10,0,4,1,112,0,49,39
8723,9,4,9,12,2,14,0,4,1,0,0,39,39
8724,1,4,2,7,4,8,3,4,1,0,0,26,39
8725,35,5,0,5,2,12,0,4,1,68,0,44,39
8726,31,2,9,12,2,10,5,4,0,0,0,49,39
8727,19,4,11,8,2,7,0,2,1,0,0,39,14
8728,6,4,8,10,0,1,1,4,0,0,0,29,39
8729,24,4,11,8,2,14,0,4,1,0,0,39,39
8730,39,7,11,8,2,14,0,4,1,0,0,37,39
8731,36,4,11,8,0,10,1,4,1,0,0,39,39
8732,9,4,15,9,0,4,1,4,0,0,0,39,39
8733,5,4,15,9,4,8,1,4,1,55,0,39,39
8734,8,4,12,13,4,10,3,4,0,41,0,30,39
8735,14,4,15,9,2,8,0,3,1,0,0,39,33
8736,19,4,7,11,2,7,0,4,1,44,0,39,39
8737,29,4,15,9,2,7,0,4,1,0,0,39,39
8738,29,7,7,11,0,1,4,4,1,0,74,37,39
8739,15,4,15,9,2,8,5,4,0,0,0,35,33
8740,26,6,11,8,4,5,1,4,1,0,0,59,39
8741,13,4,9,12,2,4,0,4,1,122,0,49,39
8742,24,5,9,12,2,12,0,4,1,98,0,44,39
8743,33,4,12,13,2,4,0,4,1,122,0,59,39
8744,20,7,12,13,2,4,0,4,1,0,0,37,39
8745,5,2,11,8,4,6,2,4,1,0,0,49,39
8746,34,1,11,8,2,14,0,4,1,0,0,78,39
8747,30,4,15,9,2,4,5,2,0,0,0,39,39
8748,23,4,11,8,2,1,0,4,1,0,0,39,39
8749,29,4,15,9,2,7,0,4,1,0,0,39,39
8750,6,0,15,9,5,0,4,4,0,0,0,19,39
8751,13,4,15,9,4,13,4,4,0,0,0,39,39
8752,10,6,11,8,2,12,0,4,1,0,0,64,39
8753,14,2,15,9,4,1,3,4,0,0,0,34,39
8754,14,4,3,1,2,6,0,4,1,0,0,39,26
8755,13,4,11,8,0,3,3,4,1,0,0,39,39
8756,33,2,9,12,5,10,1,4,1,0,0,39,39
8757,10,4,9,12,4,10,1,4,0,0,0,49,39
8758,5,0,15,9,4,0,3,4,0,0,0,15,39
8759,12,4,11,8,2,7,0,4,1,0,0,49,39
8760,11,4,11,8,0,14,1,4,1,0,0,59,39
