id,age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,nativecountry
1473,11,2,9,12,4,10,1,4,0,0,0,39,39
1474,52,7,12,13,2,10,0,4,1,0,0,10,39
1475,5,4,15,9,4,6,3,4,0,0,0,35,39
1476,30,4,11,8,2,1,0,4,1,0,0,37,39
1477,21,4,11,8,0,8,4,4,0,0,0,47,39
1478,9,4,8,10,4,1,3,4,0,0,0,39,39
1479,0,4,1,6,4,1,3,1,0,0,0,23,39
1480,16,6,15,9,4,8,1,4,1,0,0,34,39
1481,26,6,11,8,3,3,1,4,1,0,0,39,39
1482,41,4,8,10,2,3,0,4,1,0,0,39,39
1483,36,5,11,8,2,12,0,4,1,122,0,39,39
1484,9,4,11,8,4,3,1,4,1,0,0,24,39
1485,26,2,9,12,2,10,0,2,1,0,0,39,39
1486,14,4,0,5,2,5,0,4,1,26,0,39,26
1487,13,4,11,8,4,1,4,4,1,0,57,41,39
1488,8,4,11,8,4,8,3,4,0,0,0,24,39
1489,40,1,11,8,0,1,4,4,0,0,0,39,39
1490,20,4,12,13,0,4,4,4,1,0,0,59,39
1491,15,4,15,9,2,12,0,4,1,0,0,47,39
1492,9,4,11,8,0,4,1,4,0,0,0,40,39
1493,28,4,11,8,2,1,0,4,1,0,0,39,39
1494,36,7,11,8,2,1,0,4,1,112,0,34,39
1495,10,4,11,8,4,6,2,0,1,0,0,39,39
1496,11,5,1,6,2,3,0,4,1,0,0,49,39
1497,15,4,1,6,0,12,1,4,1,0,0,42,39
1498,18,4,9,12,0,12,1,4,0,0,56,64,39
1499,19,6,15,9,2,4,0,4,1,0,0,54,39
1500,2,4,15,9,4,1,1,4,1,0,0,39,39
1501,20,5,9,12,2,4,0,4,1,0,0,78,39
1502,32,4,15,9,0,7,1,4,1,55,0,44,39
1503,3,4,15,9,4,8,1,4,1,0,0,44,39
1504,47,5,9,12,2,4,0,4,1,112,0,54,39
1505,43,0,12,13,2,0,0,4,1,0,0,39,39
1506,15,4,7,11,2,3,0,4,1,0,0,41,39
1507,41,7,11,8,2,4,0,4,1,0,0,39,39
1508,25,4,11,8,2,12,0,4,1,0,0,49,39
1509,3,4,15,9,4,1,1,2,0,0,0,13,39
1510,25,7,15,9,2,1,0,2,1,0,0,39,39
1511,8,4,15,9,3,10,4,2,1,0,0,39,39
1512,13,6,8,10,2,10,0,4,1,112,0,64,39
1513,20,5,9,12,2,10,0,4,1,0,0,34,39
1514,49,6,8,10,2,10,0,4,1,0,0,49,39
1515,42,5,9,12,2,4,0,4,1,0,0,39,9
1516,27,4,9,12,0,8,1,1,1,0,0,39,3
1517,29,4,11,8,2,1,0,4,1,0,0,57,39
1518,42,4,9,12,2,1,5,4,0,45,0,29,39
1519,8,4,9,12,4,4,3,4,1,0,13,39,39
1520,0,2,6,4,4,8,3,2,1,0,0,8,39
1521,30,2,9,12,2,11,0,4,1,0,0,39,39
1522,30,7,6,4,0,8,1,4,0,0,0,39,39
1523,13,4,15,9,0,4,4,4,0,0,0,39,39
1524,3,4,15,9,4,5,3,4,0,0,0,39,39
1525,9,2,9,12,4,10,1,4,1,0,77,54,39
1526,3,4,15,9,4,6,1,2,1,0,0,14,39
1527,16,4,11,8,0,8,4,4,1,0,0,39,39
1528,31,4,11,8,2,7,0,4,1,0,0,39,39
1529,35,4,9,12,2,4,0,4,1,122,0,49,39
1530,20,4,11,8,0,4,4,4,0,0,0,11,39
1531,30,4,11,8,2,3,0,2,1,0,0,39,39
1532,23,4,0,5,2,7,0,4,1,0,0,39,39
1533,31,4,12,13,0,4,4,4,0,0,0,39,39
1534,32,4,0,5,2,14,0,2,1,0,0,41,39
1535,33,4,15,9,0,8,1,4,0,0,0,39,39
1536,13,4,7,11,4,10,1,4,0,0,0,39,39
1537,17,4,15,9,2,4,0,4,1,0,0,39,39
1538,26,4,11,8,2,7,0,4,1,0,0,39,39
1539,5,4,0,5,2,7,5,4,0,0,0,39,39
1540,18,4,11,8,5,8,1,2,1,0,0,39,39
1541,9,7,11,8,0,1,3,4,0,0,0,29,39
1542,45,4,14,14,2,10,0,4,1,0,30,69,39
1543,22,2,11,8,5,11,1,4,1,0,0,39,39
1544,42,2,15,9,2,3,0,4,1,0,0,39,39
1545,52,0,4,2,0,0,1,4,1,0,0,39,39
1546,10,4,9,12,2,3,0,4,1,0,0,39,39
1547,0,4,0,5,4,12,3,4,1,0,0,29,39
1548,21,4,9,12,2,1,0,4,1,0,0,39,39
1549,24,4,15,9,2,3,0,4,1,0,50,49,39
1550,10,4,0,5,4,7,4,4,0,0,0,39,39
1551,6,4,11,8,4,1,3,4,0,0,0,39,39
1552,0,4,0,5,4,6,3,4,1,0,0,23,39
1553,39,4,5,3,0,7,1,4,0,0,0,39,39
1554,7,4,15,9,4,1,1,4,0,0,0,39,39
1555,45,4,10,15,2,10,0,4,1,98,0,39,0
1556,27,4,2,7,0,14,4,2,1,0,0,39,39
1557,6,4,9,12,4,1,1,4,1,0,0,29,39
1558,24,6,11,8,4,12,1,4,1,0,0,49,0
1559,8,4,11,8,4,14,1,4,1,0,0,64,39
1560,4,4,15,9,4,8,2,2,0,0,0,7,39
1561,1,4,2,7,4,6,3,4,1,0,0,5,39
1562,28,4,15,9,2,3,0,4,1,0,0,39,39
1563,58,0,9,12,6,0,1,4,0,117,0,15,39
1564,34,4,5,3,2,11,0,4,1,0,0,39,39
1565,25,1,11,8,5,8,2,2,0,0,0,39,39
1566,30,4,15,9,4,8,1,2,0,0,0,34,28
1567,12,4,15,9,2,5,0,4,1,0,0,39,39
1568,16,4,1,6,4,8,1,2,1,0,0,39,39
1569,26,2,9,12,2,3,0,4,1,0,0,39,39
1570,3,0,15,9,4,0,3,4,1,0,0,15,39
1571,2,0,9,12,4,0,3,2,0,0,0,39,23
1572,27,4,7,11,2,3,0,4,1,0,47,39,39
1573,7,4,15,9,4,8,3,4,1,0,0,29,39
1574,2,4,15,9,4,6,3,4,1,0,0,39,39
1575,32,0,0,5,5,0,3,4,1,28,0,39,39
1576,35,4,8,10,2,1,0,4,1,0,0,39,39
1577,21,6,11,8,4,5,1,4,1,0,0,51,39
1578,7,7,15,9,4,13,1,4,1,0,0,49,39
1579,15,2,9,12,4,10,1,4,1,0,0,49,39
1580,55,0,11,8,6,0,1,4,0,0,0,7,39
1581,9,4,11,8,2,12,0,4,1,0,0,49,39
1582,14,4,9,12,4,12,3,1,1,0,0,39,0
1583,12,4,9,12,2,12,0,4,1,0,0,49,39
1584,22,4,11,8,0,1,1,4,1,104,0,39,39
1585,31,6,11,8,2,5,0,4,1,0,0,49,39
1586,23,4,15,9,2,3,0,4,1,0,0,44,39
1587,34,4,15,9,0,4,4,4,1,0,0,44,34
1588,11,6,11,8,0,3,3,4,1,0,0,39,39
1589,5,4,11,8,4,4,3,4,0,0,0,19,39
1590,6,4,9,12,4,1,1,4,0,0,0,39,39
1591,48,4,15,9,2,11,0,4,1,0,0,15,39
1592,9,2,9,12,2,10,0,4,1,0,0,39,39
1593,3,0,15,9,4,0,3,4,1,6,0,49,39
1594,38,4,12,13,2,10,0,4,1,112,0,49,0
1595,21,6,9,12,2,8,0,4,1,0,0,9,39
1596,16,4,11,8,4,10,1,4,1,0,0,59,39
1597,16,2,11,8,2,1,5,4,0,0,0,59,39
1598,20,4,9,12,4,12,1,2,0,0,0,39,39
1599,2,4,1,6,4,7,3,4,1,0,0,59,39
1600,7,4,9,12,4,12,1,4,1,0,0,49,39
1601,13,4,1,6,2,3,0,4,1,0,0,44,39
1602,40,7,11,8,0,4,1,4,0,0,0,49,39
1603,5,7,15,9,4,10,3,4,0,0,0,19,39
1604,40,4,11,8,2,7,0,2,1,0,0,39,39
1605,29,7,11,8,2,13,0,4,1,0,0,39,39
1606,50,4,11,8,2,1,0,4,1,0,0,34,39
1607,18,0,11,8,4,0,4,2,0,0,0,39,39
1608,30,4,11,8,5,3,3,4,1,0,0,39,39
1609,22,4,0,5,2,3,0,4,1,0,0,39,39
1610,33,4,15,9,0,8,4,1,1,0,0,39,30
1611,41,6,2,7,0,12,1,4,0,0,0,51,39
1612,19,4,7,11,2,10,5,4,0,0,0,29,39
1613,28,4,12,13,2,10,0,4,1,0,0,35,9
1614,37,4,11,8,2,7,0,4,1,0,0,39,39
1615,9,4,9,12,4,1,3,4,1,0,0,29,39
1616,43,4,11,8,2,10,0,4,1,0,0,39,39
1617,29,4,14,14,2,10,0,4,1,122,0,59,39
1618,9,4,15,9,2,4,5,4,0,0,0,34,39
1619,15,4,1,6,4,3,2,4,1,0,0,39,39
1620,21,2,11,8,2,14,0,4,1,0,0,39,39
1621,31,6,15,9,2,12,0,4,1,0,0,69,39
1622,27,6,11,8,2,4,0,4,1,0,55,44,39
1623,20,4,11,8,4,8,3,1,0,0,0,39,30
1624,27,4,15,9,2,4,0,4,1,0,0,39,39
1625,14,4,11,8,4,8,1,3,0,0,0,34,39
1626,44,6,14,14,2,10,0,4,1,0,0,34,39
1627,34,4,11,8,2,3,0,4,1,0,0,39,39
1628,35,4,9,12,2,12,5,4,0,112,0,59,39
1629,28,4,11,8,2,7,5,4,0,0,40,39,39
1630,19,0,7,11,2,0,5,2,0,0,0,20,14
1631,22,4,1,6,2,8,0,4,1,36,0,69,26
1632,50,2,11,8,0,8,1,4,0,0,0,23,39
1633,23,7,7,11,2,1,0,4,1,0,0,39,39
1634,10,4,4,2,4,5,1,4,1,0,0,34,26
1635,20,4,3,1,2,7,0,4,1,0,0,39,26
1636,40,4,15,9,2,4,0,4,1,0,0,49,39
1637,10,4,0,5,0,8,1,4,0,0,0,39,39
1638,11,4,11,8,4,12,1,4,0,29,0,47,39
1639,17,5,9,12,2,10,0,4,1,0,0,59,39
1640,37,4,11,8,2,7,0,4,1,81,0,49,39
1641,35,4,11,8,0,8,2,2,0,0,0,37,39
1642,25,4,9,12,2,10,0,4,1,0,0,44,39
1643,31,4,12,13,2,10,0,4,1,112,0,39,39
1644,48,7,12,13,2,10,0,4,1,89,0,34,39
1645,38,6,14,14,2,10,5,4,0,0,0,9,39
1646,54,5,11,8,2,1,5,4,0,0,0,19,39
1647,16,4,15,9,2,7,0,2,1,0,0,39,39
1648,13,4,11,8,2,12,0,4,1,0,0,39,39
1649,18,4,9,12,2,4,0,4,1,0,0,54,39
1650,42,4,0,5,0,1,1,2,0,0,0,39,39
1651,2,4,15,9,4,6,3,4,1,0,0,19,39
1652,19,6,6,4,2,3,0,4,1,0,0,29,39
1653,9,6,11,8,4,12,3,4,1,0,0,39,39
1654,17,2,11,8,2,11,0,4,1,0,0,39,39
1655,24,4,11,8,2,3,0,2,1,0,0,39,39
1656,27,4,9,12,2,10,0,4,1,112,0,49,22
1657,9,0,11,8,5,0,4,4,0,0,0,39,39
1658,30,4,11,8,2,3,0,4,1,0,0,47,39
1659,1,4,15,9,4,12,3,4,1,0,0,15,39
1660,38,6,0,5,2,3,0,4,1,0,0,17,39
1661,32,2,11,8,2,3,0,4,1,0,58,39,39
1662,27,4,9,12,2,4,0,4,1,0,0,39,39
1663,26,4,9,12,4,10,1,4,1,0,0,39,39
1664,45,4,5,3,2,11,0,4,1,0,0,39,5
1665,27,4,11,8,2,6,0,2,1,0,0,39,39
1666,22,0,11,8,0,0,4,4,0,0,0,39,39
1667,33,5,15,9,2,12,0,4,1,0,0,59,39
1668,18,4,1,6,4,12,1,4,1,0,0,44,39
1669,35,4,11,8,2,1,0,4,1,0,0,39,39
1670,29,4,14,14,2,10,0,4,1,0,0,59,39
1671,27,4,7,11,2,12,0,4,1,98,0,39,39
1672,26,4,15,9,4,4,4,4,1,0,0,49,39
1673,34,4,5,3,2,3,0,4,1,48,0,39,39
1674,3,4,15,9,4,12,3,4,1,0,0,19,39
1675,30,4,7,11,2,1,5,4,0,0,0,39,22
1676,26,4,12,13,0,4,4,4,1,0,0,49,39
1677,47,0,11,8,2,0,0,4,1,0,0,39,0
1678,7,4,15,9,4,3,1,4,1,0,0,39,39
1679,10,1,15,9,2,3,0,4,1,0,0,49,39
1680,15,4,11,8,2,14,0,4,1,0,0,39,39
1681,20,4,11,8,0,8,4,4,0,0,0,11,39
1682,9,4,11,8,2,7,0,4,1,0,0,59,39
1683,26,4,9,12,2,4,0,4,1,122,0,59,39
1684,33,4,11,8,2,7,5,4,0,0,0,39,39
1685,3,6,11,8,4,14,3,4,1,0,0,78,39
1686,20,4,11,8,2,4,0,4,1,0,51,44,39
1687,26,4,11,8,4,8,1,2,0,0,0,44,39
1688,20,4,11,8,2,4,0,4,1,0,50,49,39
1689,36,4,6,4,0,8,1,4,0,0,0,35,2
1690,27,4,10,15,2,10,0,4,1,0,0,39,39
1691,8,4,11,8,4,8,1,4,0,0,0,39,39
1692,0,4,1,6,4,1,3,4,0,6,0,19,39
1693,2,4,11,8,4,12,3,4,1,0,0,49,39
1694,36,7,11,8,2,4,5,4,0,112,0,39,39
1695,27,4,15,9,2,12,0,4,1,0,0,49,39
1696,34,4,11,8,2,7,0,2,1,0,51,39,39
1697,32,4,11,8,2,4,5,4,0,0,0,42,39
1698,18,4,15,9,2,6,0,4,1,0,0,39,39
1699,27,4,11,8,0,3,1,4,1,0,0,44,39
1700,37,4,12,13,2,10,0,4,1,0,0,59,39
1701,20,4,15,9,0,1,4,2,0,0,0,34,39
1702,1,4,15,9,4,8,3,4,0,0,0,14,39
1703,7,4,15,9,2,6,0,4,1,0,0,39,39
1704,12,4,11,8,0,3,1,4,0,0,0,49,39
1705,5,0,15,9,0,0,1,4,0,0,0,34,39
1706,18,4,11,8,4,7,1,4,1,0,0,39,39
1707,39,4,11,8,2,3,0,4,1,0,0,47,39
1708,15,0,5,3,6,0,1,4,0,0,0,39,39
1709,7,4,9,12,4,7,1,1,1,0,0,44,3
1710,26,4,12,13,2,4,0,4,1,0,51,39,39
1711,56,4,11,8,6,12,2,4,0,0,0,14,39
1712,30,1,15,9,2,3,0,4,1,0,0,39,0
1713,32,4,2,7,2,7,0,4,1,0,0,38,39
1714,21,4,9,12,2,12,0,4,1,0,0,39,39
1715,14,4,11,8,2,7,0,2,1,0,0,39,39
1716,22,4,15,9,0,1,4,0,0,0,0,39,39
1717,25,4,9,12,0,1,1,4,0,0,0,39,39
1718,24,4,12,13,2,10,0,1,1,0,0,44,3
1719,18,4,9,12,2,12,0,4,1,0,0,44,39
1720,21,4,11,8,2,14,0,4,1,0,0,44,39
1721,14,4,11,8,0,1,1,4,0,0,0,39,39
1722,34,2,11,8,2,11,0,4,1,0,0,69,39
1723,21,4,9,12,0,12,1,4,1,0,0,47,39
1724,23,2,15,9,2,4,0,4,1,0,0,41,39
1725,4,4,11,8,4,8,1,4,0,0,0,29,39
1726,27,4,15,9,0,3,1,4,1,0,0,39,39
1727,38,4,11,8,2,3,0,4,1,0,0,39,39
1728,12,4,11,8,0,12,1,4,1,0,0,44,39
1729,32,4,12,13,2,10,5,4,0,0,0,49,39
1730,14,4,8,10,2,8,0,4,1,0,0,41,39
1731,7,4,12,13,4,4,3,4,1,93,0,87,39
1732,29,4,15,9,4,4,1,2,1,0,0,39,39
1733,9,4,11,8,4,12,1,2,1,0,0,39,39
1734,18,4,9,12,4,8,1,4,1,0,0,37,39
1735,10,4,8,10,4,12,1,4,1,0,0,49,39
1736,47,6,9,12,2,4,0,4,1,112,0,34,39
1737,9,4,9,12,4,3,2,4,1,0,0,39,39
1738,4,4,11,8,4,8,1,4,0,0,36,15,39
1739,28,4,9,12,0,8,1,4,1,0,0,44,0
1740,40,2,11,8,2,14,0,4,1,0,0,70,39
1741,13,4,9,12,2,1,0,4,1,0,0,39,39
1742,28,4,1,6,2,8,5,4,0,0,0,31,39
1743,33,4,5,3,0,3,1,4,0,0,0,29,39
1744,21,4,9,12,4,1,3,4,0,0,0,39,39
1745,26,6,15,9,2,3,0,4,1,0,0,59,39
1746,25,4,15,9,6,4,1,4,0,0,0,54,39
1747,15,4,9,12,4,10,3,4,1,0,0,39,39
1748,3,4,11,8,4,1,1,4,0,0,0,39,39
1749,10,4,11,8,4,8,1,4,0,0,0,34,39
1750,28,4,1,6,6,1,4,4,0,0,0,39,39
1751,23,4,11,8,4,7,1,4,0,0,0,39,39
1752,21,4,11,8,0,14,1,4,1,0,0,59,39
1753,20,4,11,8,0,1,4,4,0,0,0,39,39
1754,43,4,0,5,0,7,1,4,0,0,0,39,39
1755,36,6,11,8,2,4,0,2,1,0,0,44,39
1756,8,4,9,12,2,4,3,4,0,0,0,39,39
1757,30,6,9,12,0,4,1,1,1,0,0,59,24
1758,23,6,11,8,4,5,1,4,1,0,0,69,39
1759,34,0,11,8,2,0,0,4,1,0,0,39,39
1760,2,4,15,9,4,8,3,4,0,0,0,9,39
1761,25,4,15,9,2,10,5,4,0,0,0,49,39
1762,48,0,11,8,2,0,0,4,1,0,0,39,39
1763,24,4,9,12,0,1,4,4,0,0,0,39,39
1764,11,4,0,5,4,7,3,2,1,0,0,44,39
1765,29,4,12,13,0,4,1,4,0,119,0,49,39
1766,32,4,9,12,2,10,5,4,0,122,0,19,39
1767,7,4,11,8,4,6,2,2,1,0,0,39,39
1768,15,4,1,6,2,7,0,4,1,0,0,39,39
1769,54,4,11,8,2,11,0,4,1,92,0,19,39
1770,9,4,15,9,2,13,0,4,1,52,0,39,39
1771,12,4,11,8,3,11,1,4,1,0,0,39,39
1772,33,4,15,9,2,4,0,4,1,122,0,49,39
1773,34,4,8,10,2,3,0,4,1,52,0,49,39
1774,0,0,0,5,4,0,3,4,0,0,0,19,39
1775,32,4,11,8,2,8,5,2,0,0,0,39,39
1776,14,4,0,5,2,7,0,4,1,0,0,39,39
1777,6,4,1,6,2,7,0,4,1,0,0,39,39
1778,42,2,11,8,6,5,4,4,1,0,77,39,39
1779,0,0,0,5,4,0,3,4,1,0,0,29,39
1780,26,4,15,9,2,12,0,4,1,98,0,39,39
1781,21,4,9,12,2,12,0,4,1,95,0,39,39
1782,20,4,11,8,2,4,0,4,1,0,0,39,39
1783,12,4,0,5,4,8,3,4,1,0,0,39,39
1784,22,4,9,12,2,4,0,4,1,0,0,49,39
1785,14,4,7,11,4,1,1,4,1,29,0,37,39
1786,25,2,9,12,3,10,1,4,0,101,0,44,39
1787,18,2,12,13,2,10,5,4,0,0,0,34,39
1788,22,4,12,13,2,4,0,1,1,112,0,39,39
1789,23,4,7,11,0,1,4,4,0,0,0,39,39
1790,49,4,4,2,3,6,4,4,0,0,0,39,33
1791,13,1,6,4,2,13,0,4,1,0,0,39,39
1792,26,4,7,11,0,3,1,4,1,0,0,39,39
1793,30,4,6,4,4,8,4,4,0,0,0,49,39
1794,28,4,12,13,4,1,1,1,0,0,0,39,30
1795,14,4,15,9,2,7,0,2,1,0,0,39,38
1796,16,4,11,8,2,12,0,4,1,52,0,39,39
1797,15,4,9,12,4,1,1,4,1,0,0,39,39
1798,11,4,7,11,2,6,0,2,1,0,0,39,39
1799,33,1,11,8,2,1,0,4,1,0,0,39,39
1800,46,4,5,3,0,12,1,4,0,0,0,39,39
1801,11,4,9,12,2,1,0,4,1,0,0,39,39
1802,21,4,15,9,6,1,4,2,0,0,0,39,39
1803,35,4,11,8,0,8,1,4,0,0,0,37,39
1804,21,5,14,14,2,10,0,1,1,0,0,39,39
1805,24,4,11,8,4,4,1,4,1,27,0,39,39
1806,33,7,12,13,4,10,1,4,1,0,0,37,39
1807,42,4,1,6,2,7,0,4,1,0,0,39,39
1808,15,4,11,8,2,12,0,4,1,0,0,48,39
1809,56,2,5,3,2,11,0,4,1,30,0,9,39
1810,35,5,11,8,0,4,4,4,1,0,0,37,39
1811,40,4,11,8,2,4,0,4,1,0,0,59,39
1812,18,4,8,10,2,4,0,4,1,95,0,49,39
1813,34,4,9,12,2,14,0,4,1,0,0,55,39
1814,5,4,1,6,6,12,3,2,0,0,0,34,39
1815,32,4,11,8,2,12,0,4,1,0,0,39,39
1816,5,4,11,8,4,6,3,2,1,0,0,39,39
1817,29,2,11,8,2,3,0,4,1,0,51,39,39
1818,31,4,11,8,0,3,4,4,0,0,0,39,39
1819,35,4,11,8,2,3,0,4,1,0,0,39,0
1820,26,7,9,12,2,1,0,4,1,0,0,49,39
1821,8,4,5,3,2,6,0,4,1,0,0,39,26
1822,14,4,5,3,4,3,1,4,1,0,0,39,39
1823,2,4,15,9,4,12,3,4,1,0,0,35,39
1824,2,0,15,9,4,0,3,4,1,0,0,44,39
1825,34,4,11,8,2,14,0,4,1,0,0,81,39
1826,34,4,9,12,0,4,4,4,1,0,0,39,39
1827,5,6,11,8,4,10,4,4,0,122,0,39,6
1828,20,2,11,8,0,1,4,2,0,0,0,34,39
1829,2,4,15,9,4,12,3,4,0,0,0,29,39
1830,28,4,11,8,0,14,4,4,0,0,0,54,39
1831,4,7,15,9,4,8,3,4,1,0,0,9,39
1832,35,4,11,8,6,12,1,4,0,0,0,39,39
1833,29,2,15,9,2,10,0,4,1,0,0,23,39
1834,25,7,12,13,0,10,1,4,0,0,0,37,39
1835,39,4,11,8,4,3,1,4,1,0,0,39,39
1836,6,4,11,8,4,1,1,4,0,0,0,39,39
1837,41,4,12,13,2,12,0,4,1,0,0,39,39
1838,53,4,11,8,2,5,0,4,1,0,0,29,39
1839,13,4,15,9,0,1,4,4,1,0,0,39,39
1840,28,4,9,12,2,1,0,1,1,0,0,39,30
1841,6,4,15,9,4,3,1,4,1,0,0,43,39
1842,17,2,15,9,2,14,0,4,1,0,25,39,39
1843,21,4,9,12,2,3,5,4,0,0,0,39,39
1844,7,4,8,10,2,3,0,4,1,0,0,39,39
1845,36,4,5,3,4,14,1,0,1,0,0,39,39
1846,28,1,11,8,4,14,1,2,1,55,0,39,39
1847,4,0,15,9,4,0,3,4,0,0,0,39,39
1848,4,4,15,9,4,8,3,4,0,0,0,39,33
1849,17,4,9,12,4,10,1,4,0,0,0,39,39
1850,15,5,11,8,2,3,0,4,1,81,0,44,39
1851,4,4,11,8,2,6,0,4,1,0,0,39,39
1852,46,0,12,13,2,0,0,4,1,0,0,29,39
1853,6,4,6,4,4,6,3,2,1,0,0,35,39
1854,11,4,9,12,0,3,4,4,1,0,0,49,39
1855,12,6,11,8,4,14,4,2,1,0,0,44,39
1856,8,2,9,12,4,10,3,4,0,0,0,39,39
1857,27,7,12,13,4,10,1,4,0,0,0,59,39
1858,1,4,11,8,4,8,3,4,0,0,0,7,39
1859,9,4,11,8,4,8,3,4,1,0,0,23,39
1860,30,2,7,11,2,1,5,4,0,0,0,34,39
1861,6,4,11,8,0,12,1,4,1,0,0,39,39
1862,29,4,15,9,2,7,0,4,1,0,0,39,39
1863,44,2,9,12,2,4,0,4,1,81,0,49,39
1864,8,4,11,8,4,3,2,4,1,0,0,39,39
1865,21,2,11,8,2,11,0,1,1,0,0,53,39
1866,43,0,9,12,3,0,4,2,0,0,0,14,39
1867,6,4,15,9,4,8,1,4,1,0,0,19,39
1868,19,1,11,8,0,1,1,4,0,0,0,47,39
1869,29,4,6,4,0,8,1,4,1,0,0,24,39
1870,15,6,9,12,2,10,0,4,1,0,0,44,39
1871,23,4,0,5,2,14,0,4,1,0,0,39,39
1872,14,4,11,8,4,1,3,2,1,0,0,39,39
1873,14,4,15,9,2,4,0,4,1,0,0,64,39
1874,15,7,9,12,4,1,1,4,1,0,0,36,39
1875,4,4,15,9,4,8,3,4,1,0,0,9,39
1876,46,4,15,9,2,12,0,2,1,0,0,39,39
1877,27,4,15,9,5,4,1,4,1,0,0,44,39
1878,25,6,9,12,2,12,0,4,1,0,0,59,39
1879,6,0,9,12,4,0,3,4,1,0,0,34,39
1880,13,4,15,9,0,1,1,4,0,0,0,44,39
1881,7,4,11,8,4,8,4,4,1,0,0,39,8
1882,25,4,9,12,2,13,0,4,1,0,0,39,39
1883,27,6,11,8,2,10,5,4,0,0,0,39,22
1884,10,1,9,12,4,4,1,2,1,0,0,47,39
1885,10,2,15,9,4,4,4,4,1,0,0,39,39
1886,5,4,11,8,4,8,1,4,0,0,0,44,39
1887,51,4,11,8,4,12,1,4,0,0,0,39,39
1888,38,6,15,9,2,5,0,4,1,0,0,95,39
1889,5,6,11,8,4,8,3,4,1,0,0,39,12
1890,8,4,15,9,2,4,5,4,0,0,0,14,39
1891,51,6,11,8,2,5,0,4,1,0,0,44,39
1892,45,4,15,9,6,4,1,4,0,0,0,15,39
1893,9,4,11,8,0,8,2,4,1,0,0,39,39
1894,17,4,12,13,2,10,0,4,1,0,0,54,39
1895,51,4,15,9,6,12,1,4,1,0,0,39,39
1896,25,2,9,12,5,4,1,4,1,0,0,44,39
1897,28,4,9,12,2,12,0,4,1,0,0,54,39
1898,9,4,1,6,4,14,1,4,1,0,0,39,39
1899,8,4,11,8,2,7,0,4,1,0,0,44,39
1900,6,4,9,12,4,10,3,4,1,0,0,49,39
1901,12,4,15,9,4,8,1,3,1,0,26,39,0
1902,48,8,5,3,6,5,4,4,0,0,0,49,39
1903,14,4,11,8,4,14,1,4,1,0,0,49,39
1904,9,4,11,8,4,1,1,4,0,0,0,39,39
1905,22,4,15,9,2,3,0,4,1,0,0,49,39
1906,27,4,11,8,2,7,0,4,1,0,0,39,39
1907,28,2,12,13,0,10,4,4,0,16,0,44,39
1908,9,6,12,13,4,10,1,4,0,0,0,49,39
1909,9,4,0,5,2,14,0,4,1,0,0,34,39
1910,19,4,6,4,2,14,0,4,1,0,0,49,39
1911,21,4,1,6,2,3,0,4,1,0,0,44,39
1912,22,4,11,8,4,7,4,4,1,0,0,47,39
1913,35,5,14,14,2,4,0,4,1,0,0,39,39
1914,22,4,3,1,2,3,0,4,1,0,0,44,26
1915,24,6,15,9,0,3,1,4,1,0,0,39,39
1916,25,2,12,13,2,4,0,4,1,0,51,59,39
1917,30,4,9,12,2,12,0,4,1,0,0,69,39
1918,11,2,8,10,2,11,0,2,1,0,0,45,39
1919,8,2,9,12,4,10,3,4,1,0,0,34,39
1920,18,4,9,12,4,1,1,4,0,0,0,39,39
1921,15,4,11,8,5,1,4,4,0,0,0,39,39
1922,21,4,12,13,2,3,0,2,1,0,0,39,39
1923,27,4,15,9,2,13,0,4,1,0,0,17,39
1924,4,0,15,9,4,0,3,4,0,0,0,39,39
1925,10,4,9,12,4,12,3,4,0,0,0,39,39
1926,13,4,9,12,4,4,1,4,1,0,0,54,39
1927,13,4,9,12,4,12,1,4,1,0,41,47,39
1928,28,4,11,8,2,6,0,4,1,0,30,44,39
1929,3,4,11,8,4,3,3,4,1,0,0,39,39
1930,40,4,12,13,4,10,1,4,1,0,0,78,39
1931,26,4,15,9,0,1,1,4,1,0,0,47,39
1932,33,0,1,6,2,0,3,2,0,0,0,39,39
1933,11,4,5,3,2,7,2,1,0,0,0,47,3
1934,8,4,11,8,2,13,2,4,0,0,0,47,39
1935,8,4,11,8,2,12,0,4,1,0,0,39,39
1936,73,4,9,12,2,4,0,4,1,0,0,44,39
1937,21,2,9,12,5,10,4,2,1,0,0,39,39
1938,18,4,9,12,3,4,4,4,0,0,0,39,39
1939,33,7,9,12,2,4,0,4,1,0,0,39,2
1940,9,2,11,8,4,1,1,4,0,0,0,39,39
1941,22,4,15,9,2,5,0,4,1,0,0,44,39
1942,39,4,0,5,2,12,0,4,1,0,0,39,39
1943,7,2,11,8,0,11,4,2,0,0,0,39,39
1944,29,4,11,8,2,1,5,4,0,98,0,39,39
1945,1,2,1,6,4,1,2,4,0,0,0,24,39
1946,20,4,12,13,2,4,0,4,1,0,81,59,39
1947,40,4,12,13,0,10,1,4,0,0,0,39,39
1948,26,7,11,8,4,1,4,2,0,0,0,39,39
1949,12,7,9,12,2,10,0,4,1,0,0,24,27
1950,23,4,12,13,2,4,0,4,1,0,0,39,39
1951,27,6,9,12,2,4,0,4,1,0,0,39,39
1952,60,2,11,8,2,4,0,4,1,0,0,5,39
